Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
108,1,Field below Chazey Wood,2015-09-01,,Tachinidae,Nowickia ferox,f,"Belshaw, 1993 +v5c updates",
108,2,Field below Chazey Wood,2015-09-01,,Tachinidae,Tachina fera,m,"Belshaw, 1993 +v5c updates",
108,3,Field below Chazey Wood,2015-09-01,,Tachinidae,Eurithia anthophila,m,"Belshaw, 1993 +v5c updates",
108,4,Field below Chazey Wood,2015-09-01,,Tachinidae,Eurithia consobrina,f,"Belshaw, 1993 +v5c updates",
108,5,Field below Chazey Wood,2015-09-01,,Tachinidae,Eurithia anthophila,m,"Belshaw, 1993 +v5c updates",4 postsutural dorsocentral bristles
108,6,Field below Chazey Wood,2015-09-01,,Tachinidae,Eurithia anthophila,m,"Belshaw, 1993 +v5c updates",
108,7,Field below Chazey Wood,2015-09-01,,Tachinidae,Eurithia anthophila,f,"Belshaw, 1993 +v5c updates",Palps orangish
108,8,Field below Chazey Wood,2015-09-01,,Tachinidae,Eurithia anthophila,m,"Belshaw, 1993 +v5c updates",
108,9,Field below Chazey Wood,2015-09-01,,Sarcophagidae,,m,,
108,10,Field below Chazey Wood,2015-09-01,,Conopidae,,,,
108,11,Field below Chazey Wood,2015-09-01,,Asilidae,,f,,
108,12,Field below Chazey Wood,2015-09-01,,Muscidae,Polietes meridionalis,m,"Fonseca , 1968; Pont & Falk, 2013",No pale hairs on postgena
108,13,Field below Chazey Wood,2015-09-01,,Calliphoridae,Lucilia sp,m,,
108,14,Field below Chazey Wood,2015-09-01,,Tachinidae,Pales pavida,m,"Belshaw, 1993 +v5c updates",
108,15,Field below Chazey Wood,2015-09-01,,Tachinidae,Phryxe nemea,f,"Belshaw, 1993 +v5c updates",
108,16,Field below Chazey Wood,2015-09-01,,Tachinidae,Thelaira solivaga,f,"Belshaw, 1993 +v5c updates",
108,17,Field below Chazey Wood,2015-09-01,,Tachinidae,Lydella grisescens,m,"Belshaw, 1993 +v5c updates",
108,18,Field below Chazey Wood,2015-09-01,,Tachinidae,Eriothrix rufomaculata,f,"Belshaw, 1993 +v5c updates",
108,19,Field below Chazey Wood,2015-09-01,,Calliphoridae,Melinda sp,m,,
108,20,Field below Chazey Wood,2015-09-01,,Calliphoridae,Bellardia sp,m,,
108,21,Field below Chazey Wood,2015-09-01,,Calliphoridae,Melinda sp,m,,
108,22,Field below Chazey Wood,2015-09-01,,Calliphoridae,Bellardia sp,f,,
108,23,Field below Chazey Wood,2015-09-01,,Calliphoridae,Bellardia sp,m,,
108,24,Field below Chazey Wood,2015-09-01,,Calliphoridae,Bellardia sp,f,,
108,25,Field below Chazey Wood,2015-09-01,,Muscidae,Phaonia incana,f,"Fonseca, 1968",
108,26,Field below Chazey Wood,2015-09-01,,Muscidae,Phaonia angelicae,f,"Fonseca, 1968",As Phaonia basalis
108,27,Field below Chazey Wood,2015-09-01,,Anthomyiidae,Eustalomyia sp,f,,
108,28,Field below Chazey Wood,2015-09-01,,Calliphoridae,Pollenia sp,f,,
108,29,Field below Chazey Wood,2015-09-01,,Muscidae,Mydaea ancilla,f,"Fonseca , 1968",
108,30,Field below Chazey Wood,2015-09-01,,Muscidae,Helina evecta,m,"Fonseca, 1968; Xue & Sun, 2015",As Helina laetifica
108,31,Field below Chazey Wood,2015-09-01,,Muscidae,Phaonia gobertii,f,"Fonseca , 1968",As Phaonia goberti
108,32,Field below Chazey Wood,2015-09-01,,Calliphoridae,Calliphora vicina,f,,
108,33,Field below Chazey Wood,2015-09-01,,Syrphidae,,f,,
108,34,Field below Chazey Wood,2015-09-01,,Syrphidae,,f,,
108,35,Field below Chazey Wood,2015-09-01,,Sciomyzidae,,m,,
108,36,Field below Chazey Wood,2015-09-01,,Sciomyzidae,,f,,
108,37,Field below Chazey Wood,2015-09-01,,Calliphoridae,Lucilia sp,f,,
108,38,Field below Chazey Wood,2015-09-01,,Calliphoridae,Melinda sp,f,,
108,39,Field below Chazey Wood,2015-09-01,,Tachinidae,Siphona geniculata,f,"Belshaw, 1993 +v5c updates",
108,40,Field below Chazey Wood,2015-09-01,,Tachinidae,Siphona geniculata,m,"Belshaw, 1993 +v5c updates",
108,41,Field below Chazey Wood,2015-09-01,,Tachinidae,Siphona geniculata,m,"Belshaw, 1993 +v5c updates",
108,42,Field below Chazey Wood,2015-09-01,,Tachinidae,Siphona geniculata,f,"Belshaw, 1993 +v5c updates",
108,43,Field below Chazey Wood,2015-09-01,,Tachinidae,Siphona geniculata,m,"Belshaw, 1993 +v5c updates",
108,44,Field below Chazey Wood,2015-09-01,,Tachinidae,Siphona geniculata,m,"Belshaw, 1993 +v5c updates",
108,45,Field below Chazey Wood,2015-09-01,,Tachinidae,Siphona geniculata,f,"Belshaw, 1993 +v5c updates",
