Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
873,1,Whiteknights Park (W),2023-04-15,,Scathophagidae,Nanna sp,m,,
873,2,Whiteknights Park (W),2023-04-15,,Scathophagidae,Nanna sp,m,,
873,3,Whiteknights Park (W),2023-04-15,,Scathophagidae,Nanna sp,m,,
873,4,Whiteknights Park (W),2023-04-15,,Scathophagidae,Nanna sp,m,,
873,5,Whiteknights Park (W),2023-04-15,,Scathophagidae,Nanna sp,m,,
873,6,Whiteknights Park (W),2023-04-15,,Scathophagidae,Nanna sp,m,,
873,7,Whiteknights Park (W),2023-04-15,Hymenoptera,Ichneumonidae,,m,,
873,8,Whiteknights Park (W),2023-04-15,,Anthomyiidae,Hylemya sp,f,,
873,9,Whiteknights Park (W),2023-04-15,,Anthomyiidae,,f,,
873,10,Whiteknights Park (W),2023-04-15,,Anthomyiidae,,m,,
873,11,Whiteknights Park (W),2023-04-15,,Anthomyiidae,Anthomyia sp,m,,
873,12,Whiteknights Park (W),2023-04-15,`,Anthomyiidae,,f,,
873,13,Whiteknights Park (W),2023-04-15,,Anthomyiidae,Anthomyia sp,m,,
873,14,Whiteknights Park (W),2023-04-15,,Anthomyiidae,,m,,
873,15,Whiteknights Park (W),2023-04-15,,Anthomyiidae,,m,,
873,16,Whiteknights Park (W),2023-04-15,,Anthomyiidae,Anthomyia sp,m,,
873,17,Whiteknights Park (W),2023-04-15,,Anthomyiidae,Anthomyia sp,m,,
873,18,Whiteknights Park (W),2023-04-15,,Anthomyiidae,,m,,
873,19,Whiteknights Park (W),2023-04-15,,Simuliidae,Simulium sp,,,
873,20,Whiteknights Park (W),2023-04-15,,Agromyzidae,,f,,
873,21,Whiteknights Park (W),2023-04-15,,Agromyzidae,,f,,
873,22,Whiteknights Park (W),2023-04-15,,Agromyzidae,,m,,
873,23,Whiteknights Park (W),2023-04-15,,Chloropidae,,f,,
873,24,Whiteknights Park (W),2023-04-15,,Sphaeroceridae,,m,,
873,25,Whiteknights Park (W),2023-04-15,,Chironomidae,,m,,
873,26,Whiteknights Park (W),2023-04-15,,Chironomidae,,m,,
873,27,Whiteknights Park (W),2023-04-15,,Chironomidae,,f,,
