Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
193,1,"Oscar Wilde Walk, Reading",2017-05-06,,Sciomyzidae,Pherbellia cinerella,f,"Rozkosny, 1984",
193,2,"Oscar Wilde Walk, Reading",2017-05-06,,Scathophagidae,Nanna fasciata,m,"Ball, 2014",
193,3,"Oscar Wilde Walk, Reading",2017-05-06,,Sphaeroceridae,Crumomyia nitida,f,"Pitkin, 1988",
193,4,"Oscar Wilde Walk, Reading",2017-05-06,,Anthomyiidae,,f,,
193,5,"Oscar Wilde Walk, Reading",2017-05-06,,Anthomyiidae,,f,,
193,6,"Oscar Wilde Walk, Reading",2017-05-06,,Anthomyiidae,,f,,
193,7,"Oscar Wilde Walk, Reading",2017-05-06,,Fanniidae,Fannia sp,m,,
193,8,"Oscar Wilde Walk, Reading",2017-05-06,,Lonchopteridae,Lonchoptera lutea,m,"Smith, 1969",
193,9,"Oscar Wilde Walk, Reading",2017-05-06,,Mycetophilidae,,m,,
193,10,"Oscar Wilde Walk, Reading",2017-05-06,,Mycetophilidae,,m,,
193,11,"Oscar Wilde Walk, Reading",2017-05-06,,Mycetophilidae,,m,,
193,12,"Oscar Wilde Walk, Reading",2017-05-06,,Mycetophilidae,,f,,
193,13,Kings Meadow Tescos,2017-05-06,,Tachinidae,Tachina fera,m,"Belshaw, 1993 +v5c updates",
193,14,Kings Meadow Tescos,2017-05-06,,Tachinidae,Tachina fera,f,"Belshaw, 1993 +v5c updates",
193,15,Kings Meadow Tescos,2017-05-06,,Tachinidae,Tachina fera,m,"Belshaw, 1993 +v5c updates",
193,16,Kings Meadow Tescos,2017-05-06,,Tachinidae,Tachina fera,f,"Belshaw, 1993 +v5c updates",
193,17,Kings Meadow Tescos,2017-05-06,,Syrphidae,Myathropa florea,f,,
193,18,Kings Meadow Tescos,2017-05-06,,Calliphoridae,Calliphora vicina,m,"Rognes, 1991",
193,19,Kings Meadow Tescos,2017-05-06,,Calliphoridae,Calliphora vicina,f,"Rognes, 1991",
193,20,Kings Meadow Tescos,2017-05-06,,Calliphoridae,Calliphora vicina,f,"Rognes, 1991",
193,21,Kings Meadow Tescos,2017-05-06,,Calliphoridae,Calliphora vicina,m,"Rognes, 1991",
193,22,Kings Meadow Tescos,2017-05-06,,Empididae,Empis sp,m,,
193,23,Kings Meadow Tescos,2017-05-06,,Calliphoridae,Calliphora vicina,m,"Rognes, 1991",
193,24,Kings Meadow Tescos,2017-05-06,,Muscidae,Muscina prolapsa,f,"Fonseca, 1968",As Muscina pabulorum
193,25,Kings Meadow Tescos,2017-05-06,,Muscidae,Muscina prolapsa,m,"Fonseca, 1968",As Muscina pabulorum; Has many Acari mites!
193,26,Kings Meadow Tescos,2017-05-06,,Muscidae,Hydrotaea similis,m,"Fonseca, 1968",
193,27,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
193,28,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
193,29,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
193,30,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga subvicina,m,"Pape, 1987",
193,31,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
193,32,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
193,33,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga incisilobata,m,"Pape, 1987",As Thyrsocnema incisilobata
193,34,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Brachicoma devia,m,"Pape, 1987",
193,35,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Brachicoma devia,m,"Pape, 1987",
193,36,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga sp,f,"Pape, 1987",
193,37,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga sp,f,"Pape, 1987",
193,38,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Brachicoma devia,f,"Pape, 1987",
193,39,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Brachicoma devia,f,"Pape, 1987",
193,40,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Brachicoma devia,f,"Pape, 1987",
193,41,Kings Meadow Tescos,2017-05-06,,Sarcophagidae,Sarcophaga sp,f,"Pape, 1987",
