Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
329,1,"Jubilee River, Dorney",2019-03-30,,Chironomidae,,f,,
329,2,"Jubilee River, Dorney",2019-03-30,,Chironomidae,,m,,
329,3,"Jubilee River, Dorney",2019-03-30,,Chironomidae,,m,,
329,4,"Jubilee River, Dorney",2019-03-30,,Chironomidae,,m,,
329,5,"Jubilee River, Dorney",2019-03-30,,Chironomidae,,m,,
329,6,"Jubilee River, Dorney",2019-03-30,,Sepsidae,Sepsis sp,m,,
329,7,"Jubilee River, Dorney",2019-03-30,,Sepsidae,Sepsis sp,f,,
329,8,"Jubilee River, Dorney",2019-03-30,,Sepsidae,Sepsis sp,f,,
329,9,"Jubilee River, Dorney",2019-03-30,,Sepsidae,Sepsis sp,m,,
329,10,"Jubilee River, Dorney",2019-03-30,,Sepsidae,Sepsis sp,f,,
329,11,"Jubilee River, Dorney",2019-03-30,,Sepsidae,Sepsis sp,f,,
329,12,"Jubilee River, Dorney",2019-03-30,,Sepsidae,Sepsis sp,m,,
329,13,"Jubilee River, Dorney",2019-03-30,,Ephydridae,,,,
329,14,"Jubilee River, Dorney",2019-03-30,,Chloropidae,Elachiptera sp,,,
329,15,"Jubilee River, Dorney",2019-03-30,,Tephritidae,Tephritis neesi,f,,
329,16,"Jubilee River, Dorney",2019-03-30,,Tephritidae,Tephritis neesi,f,,
329,17,"Jubilee River, Dorney",2019-03-30,,Tephritidae,Tephritis neesi,f,,
329,18,"Jubilee River, Dorney",2019-03-30,,Tephritidae,Tephritis neesi,f,,
329,19,"Jubilee River, Dorney",2019-03-30,,Dolichopodidae,,f,,
329,20,"Jubilee River, Dorney",2019-03-30,,Pallopteridae,Palloptera sp,f,,
329,21,"Jubilee River, Dorney",2019-03-30,Hymenoptera,,,,,
329,22,"Jubilee River, Dorney",2019-03-30,,Anthomyiidae,,m,,
