Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
868,1,Quarry near Chazey Wood,2023-04-07,,Anthomyiidae,,m,,
868,2,Quarry near Chazey Wood,2023-04-07,,Anthomyiidae,,m,,
868,3,Chazey Wood,2023-04-07,,Tachinidae,Gymnocheta viridis,m,,
868,4,Chazey Wood,2023-04-07,,Tachinidae,Gymnocheta viridis,m,,
868,5,Chazey Wood,2023-04-07,,Tachinidae,,m,,
868,6,Chazey Wood,2023-04-07,,Calliphoridae,Melinda sp,m,,
868,7,Chazey Wood,2023-04-07,,Calliphoridae,Melinda sp,m,,
868,8,Chazey Wood,2023-04-07,,Calliphoridae,Calliphora vicina,m,,
868,9,Chazey Wood,2023-04-07,,Muscidae,Phaonia subventa,m,,
868,10,Chazey Wood,2023-04-07,,Muscidae,Phaonia subventa,m,,
868,11,Chazey Wood,2023-04-07,,Muscidae,Eudasyphora cyanella,f,,
868,12,Chazey Wood,2023-04-07,,Muscidae,Eudasyphora cyanella,f,,
868,13,Chazey Wood,2023-04-07,,Muscidae,Eudasyphora cyanella,f,,
868,14,Chazey Wood,2023-04-07,,Muscidae,Phaonia sp,m,,
868,15,Chazey Wood,2023-04-07,,Muscidae,Helina evecta,f,,
868,16,Chazey Wood,2023-04-07,,Muscidae,Helina evecta,f,,
868,17,Chazey Wood,2023-04-07,,Anthomyiidae,,f,,
868,18,Chazey Wood,2023-04-07,,Anthomyiidae,Anthomyia procellaris grp,f,,
868,19,Chazey Wood,2023-04-07,,Anthomyiidae,,f,,
868,20,Chazey Wood,2023-04-07,,Anthomyiidae,,f,,
868,21,Chazey Wood,2023-04-07,,Anthomyiidae,,f,,
868,22,Chazey Wood,2023-04-07,,Anthomyiidae,,f,,
868,23,Chazey Wood,2023-04-07,,Anthomyiidae,,m,,
868,24,Chazey Wood,2023-04-07,,Anthomyiidae,,m,,
868,25,Chazey Wood,2023-04-07,,Anthomyiidae,,m,,
868,26,Chazey Wood,2023-04-07,,Anthomyiidae,,m,,
868,27,Chazey Wood,2023-04-07,,Anthomyiidae,,m,,
868,28,Chazey Wood,2023-04-07,,Anthomyiidae,,m,,
868,29,Chazey Wood,2023-04-07,,Chloropidae,,,,
