Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
228,1,Whiteknights Park (W),2017-08-12,,Tephritidae,Acinia corniculata,f,"White, 1988",
228,2,Whiteknights Park (W),2017-08-12,,Tephritidae,Acinia corniculata,f,"White, 1988",Antennae missing
228,3,Whiteknights Park (W),2017-08-12,,Tephritidae,Chaetostomella cylindrica,m,"White, 1988",
228,4,Whiteknights Park (W),2017-08-12,,Opomyzidae,Opomyza florum,f,"Drake, 1993",
228,5,Whiteknights Park (W),2017-08-12,,Opomyzidae,Opomyza germinationis,m,"Drake, 1993",
228,6,Whiteknights Park (W),2017-08-12,,Opomyzidae,Opomyza germinationis,f,"Drake, 1993",
228,7,Whiteknights Park (W),2017-08-12,,Fanniidae,Fannia sp,f,,
228,8,Whiteknights Park (W),2017-08-12,,Anthomyiidae,,f,,
228,9,Whiteknights Park (W),2017-08-12,,Anthomyiidae,,f,,
228,10,Whiteknights Park (W),2017-08-12,,Anthomyiidae,,f,,
228,11,Whiteknights Park (W),2017-08-12,,Anthomyiidae,,m,,
228,12,Whiteknights Park (W),2017-08-12,,Anthomyiidae,,m,,
228,13,Whiteknights Park (W),2017-08-12,,Anthomyiidae,,m,,
228,14,Whiteknights Park (W),2017-08-12,,Anthomyiidae,Anthomyia procellaris,m,,
228,15,Whiteknights Park (W),2017-08-12,,Anthomyiidae,Anthomyia procellaris,m,,
228,16,Whiteknights Park (W),2017-08-12,,Muscidae,Coenosia infantula,f,"Fonseca, 1968",Antennae missing
228,17,Whiteknights Park (W),2017-08-12,,Muscidae,Coenosia mollicula,f,"Fonseca, 1968",
228,18,Whiteknights Park (W),2017-08-12,,Lauxaniidae,Minettia sp,,,
228,19,Whiteknights Park (W),2017-08-12,,Lauxaniidae,Minettia sp,,,
228,20,Whiteknights Park (W),2017-08-12,,Anthomyiidae,,f,,
228,21,Whiteknights Park (W),2017-08-12,,Anthomyiidae,,m,,
228,22,Whiteknights Park (W),2017-08-12,,Anthomyiidae,,m,,
228,23,Whiteknights Park (W),2017-08-12,,Calliphoridae,Melanomya nana,m,"Rognes, 1991",
228,24,Whiteknights Park (W),2017-08-12,,Fanniidae,Fannia sp,m,,
228,25,"Oscar Wilde Walk, Reading",2017-08-19,,Calliphoridae,Lucilia sp,m,,
228,26,"Oscar Wilde Walk, Reading",2017-08-19,,Mycetophilidae,,m,,
228,27,"Oscar Wilde Walk, Reading",2017-08-19,,Muscidae,Coenosia tigrina,f,"Fonseca, 1968",Caricea tigrina
228,28,"Oscar Wilde Walk, Reading",2017-08-19,,Anthomyiidae,,f,,
228,29,"Oscar Wilde Walk, Reading",2017-08-19,,Anthomyiidae,,f,,
228,30,"Oscar Wilde Walk, Reading",2017-08-19,,Anthomyiidae,,m,,
228,31,"Oscar Wilde Walk, Reading",2017-08-19,,Opomyzidae,Opomyza germinationis,f,"Drake, 1993",
228,32,"Oscar Wilde Walk, Reading",2017-08-19,,Opomyzidae,Opomyza germinationis,m,"Drake, 1993",
228,33,"Oscar Wilde Walk, Reading",2017-08-19,,Opomyzidae,Opomyza germinationis,f,"Drake, 1993",
228,34,"Oscar Wilde Walk, Reading",2017-08-19,,Opomyzidae,Opomyza germinationis,m,"Drake, 1993",
228,35,"Oscar Wilde Walk, Reading",2017-08-19,,Opomyzidae,Opomyza germinationis,f,"Drake, 1993",
228,36,"Oscar Wilde Walk, Reading",2017-08-19,,Lonchopteridae,Lonchoptera lutea,m,"Smith, 1969",
228,37,"Oscar Wilde Walk, Reading",2017-08-19,,Lonchopteridae,Lonchoptera lutea,m,"Smith, 1969",
228,38,"Oscar Wilde Walk, Reading",2017-08-19,,Lonchopteridae,Lonchoptera lutea,m,"Smith, 1969",
228,39,"Oscar Wilde Walk, Reading",2017-08-19,,Agromyzidae,,f,,
228,40,"Oscar Wilde Walk, Reading",2017-08-19,,Agromyzidae,,m,,
228,41,"Oscar Wilde Walk, Reading",2017-08-19,,Ephydridae,,,,
228,42,"Oscar Wilde Walk, Reading",2017-08-19,,Calliphoridae,Lucilia sp,f,,
228,43,Quarry near Chazey Wood,2017-08-19,,Tachinidae,,f,,
228,44,Quarry near Chazey Wood,2017-08-19,,Muscidae,Musca autumnalis,f,"Fonseca, 1968",
228,45,Quarry near Chazey Wood,2017-08-19,,Muscidae,Musca autumnalis,f,"Fonseca, 1968",
228,46,Quarry near Chazey Wood,2017-08-19,,Fanniidae,Fannia armata,m,,
228,47,Quarry near Chazey Wood,2017-08-19,,Fanniidae,Fannia armata,m,,
228,48,Quarry near Chazey Wood,2017-08-19,,Opomyzidae,Opomyza florum,f,"Drake, 1993",
228,49,Chazey Wood,2017-08-19,,Calliphoridae,Lucilia sp,m,,49+50 in cop
228,50,Chazey Wood,2017-08-19,,Calliphoridae,Lucilia sp,f,,49+50 in cop
228,51,Chazey Wood,2017-08-19,,Tachinidae,Eurithia sp,f,,
228,52,Chazey Wood,2017-08-19,,Tachinidae,Eurithia sp,m,,
228,53,Chazey Wood,2017-08-19,,Tachinidae,Eurithia sp,f,,
228,54,Chazey Wood,2017-08-19,,Tachinidae,Eurithia sp,f,,
228,55,Chazey Wood,2017-08-19,,Tachinidae,Eurithia sp,f,,
228,56,Chazey Wood,2017-08-19,,Tachinidae,Eurithia sp,f,,
228,57,Chazey Wood,2017-08-19,,Tachinidae,Eurithia consobrina,m,,
228,58,Chazey Wood,2017-08-19,,Tachinidae,Exorista rustica,m,,
228,59,Chazey Wood,2017-08-19,,Tachinidae,Eurithia sp,f,,
228,60,Chazey Wood,2017-08-19,,Tachinidae,,m,,
228,61,Chazey Wood,2017-08-19,,Tachinidae,,f,,
228,62,Chazey Wood,2017-08-19,,Tachinidae,,m,,
228,63,Chazey Wood,2017-08-19,,Tachinidae,,f,,
